ID,tweet,fecha,usuario,dispositivo
1304182605412265986,"@Javier_Corral Agarrate, que hoy en ls noche los volverán a atacar... la GN es solo el grupo de asesinos de #AMLO",2020-09-10 22:18:58,JULAROSI,Twitter for iPhone
1304181788399427584,"Los grandes ganadores en la 4T, son los adultos mayores, las mujeres y los pueblos originarios.

#AMLO ha hecho válida la frase de la campaña de 2006.

""Por el bien de todos, Primero los Pobres.

@epigmenioibarra 
Acambay https://t.co/VbZoYgza3X",2020-09-10 22:15:43,PodemosPueblo,Twitter for Android
1304181535994769409,"Jorge Arganis Díaz, secretario de Comunicaciones y Transportes de AMLO, da positivo a Covid-19 #AMLO https://t.co/PKP7F9T3R9",2020-09-10 22:14:43,DeAMLO1,WordPress.com
1304180718558425091,"🔴AMLO se burla de Felipe Calderon no vaya a nueva york alla esta Garcia Luna le dice | Noticias

#Noticias #AMLO #Mexico #FelipeCalderon #NoticiasalMomento #NoticiasNetwork

👉https://t.co/t0DyT9HudF",2020-09-10 22:11:28,NoticiasNetwor1,Twitter for Android
1304180627139424260,"🔴AMLO se burla de Felipe Calderon no vaya a nueva york alla esta Garcia Luna le dice | Noticias

#Noticias #AMLO #Mexico #FelipeCalderon #NoticiasalMomento #NoticiasNetwork

👉https://t.co/t0DyT9HudF https://t.co/8qwKbjTSuN",2020-09-10 22:11:06,NoticiasNetwor1,Twitter for Android
1304180511997296640,"⏳ Mencionó que uno de los particiantes en las convocatorias campesinas, fue el exgobernador Fernando Baeza
.
.
.
.
#TodoesPolítica #chihuahua #AMLO #Baeza #Manifestaciones #Presa 
https://t.co/VU9Gvag9AR",2020-09-10 22:10:39,TodoesPolitica,Twitter for Android
1304179965001371649,"Vendo deliciosas albóndigas de queso mozzarela mientras ve cosas chidas en twitter

#TodosSomosLoret #Amlo #polemica  @CarlosLoret https://t.co/xIDjoy6cOs",2020-09-10 22:08:28,tiopinche,Twitter for iPhone
1304179931916767232,"Si #MALO #AMLO™  decidió vivir en un palacio, tenía que haber elegido Lecumberri, su lúgubre historia le queda como anillo al dedo... https://t.co/88N6t3l0nY",2020-09-10 22:08:20,fasterofpuppets,Twitter for Android
1304179470111256579,"""Es falso q no se vaya a contratar nueva deuda pública,como han afirmado tanto #AMLO como el Dip. @Mario_Delgado. Se prevé q el balance económico registre un déficit de 718,193 millones, 26.9% más q en 2020. Esto asciende a 2.9% del PIB"": @SergioSarmiento https://t.co/1sAyKxdqLe.",2020-09-10 22:06:30,AlejoMVendrell,Twitter Web App
1304179155576057856,"el carlos loret de mola, mejor conocido como #lordmontajes   y su grupo latinus es apoyado por la #redatlas #atlasnetwork y todo para pegarle al buen #AMLO, pero el Presidente es mucha pieza para este #latinuschayoterus 

NO #todossomosloret https://t.co/iP1FOqBKsc",2020-09-10 22:05:15,viejitolisto,Twitter Web App
1304178428774674434,"@Hannak13586305 @GRANDEMEXIC Gracias Hannak
Vamos a hacer fuerte este enlace para seguir respaldando a Nuestro Presidente #AMLO",2020-09-10 22:02:22,_jcarreola,Twitter for Android
1304177934165512193,"En 2021, el gobierno de #AMLO quiere reforzar el gasto en salud y destinarle 667,000 millones de pesos
https://t.co/qfRLtCcOo8",2020-09-10 22:00:24,ExpPolitica,Salesforce - Social Studio
1304177833955090432,"Se investigará situación por conflicto en La Boquilla: AMLO

Lee la nota aquí➡https://t.co/yRX7vTgQTZ 
#Conflicto #AMLO #Campesinos #Chihuahua https://t.co/ROREXaCUNr",2020-09-10 22:00:00,SoldeTlaxcala,TweetDeck
1304177724248948738,"El presidente tomándose fotos con niños albañiles y con una sonrisa en la cara. Así las cosas en el gobierno de #AMLO por cierto, los niños con cáncer siguen sin medicamentos #NoHayQuimios",2020-09-10 21:59:34,opimpopularmx,Twitter for Android
1304177611581652992,No quieren a #AMLO https://t.co/JBhukAK8hA,2020-09-10 21:59:07,Carlosramonmir6,Twitter for Android
1304176953541505025,@ChecoDays Tu moda es cromarle la verga atu dios #amlo,2020-09-10 21:56:30,LuisAguilar331,Twitter for Android
1304176111849480194,"@Silvano_A Increíble....

Ustedes tan propios con su 😷 en cada oportunidad que se fabrican para hacer sus faramañas en público.

Ni para hablar se lo quitan y @lopezobrador_ un hombre mayor todo lo contrario a ustedes y mira.

O es circo o #AMLO no es payaso

🔁 CIRCO
💟 AMLO NO ES PAYASO",2020-09-10 21:53:10,opinionESPOTRO,Twitter for Android
1304175643194654720,"@DayanaNara1 @OjoVisor_62 @rumbonuevo @MagoChong_Tall @dgzurita @KARLARABELO @BetyMilland @LegisTab_ @aguilacalzada @URCOLANOTICIAS @vidal_38 @_antonioleyva @UJAT #AhDiantre con el zopilote carroñero, y arguendero de @OjoVisor_62 q se la pasa tirándole al gob y funcionarios 4T; la ira lo corroe xq se acabó la “publicidad oficial” y cobraba entre la #UJAT y con @dgzurita más de 120 mil mensuales. Ganaba más q #AMLO, por eso 1/2 @GarridoVive https://t.co/xUsKofMFer",2020-09-10 21:51:18,DiantreAh,Twitter for iPhone
1304175564962627585,"@DDConfianza Segun #elcacas #amlo va sobre los enemigos, para que ""paguen"", la realidad es que será un mecanismo de amedrentación para todo aquel que señale las fechorias de la #4t",2020-09-10 21:50:59,almostfrend,Twitter Web App
1304175498604535809,"Me dicen que #ELCACAS osea este gran Presidente de México @lopezobrador_ ya le contesto QEM POM PO y que mis amigos @CarlosLoret y @brozoxmiswebs, ya no tienen de que preocuparse si es que lo hicieron #quienpompo #AmloElFracasoPresidencial #AMLO #amlocorrupto #amloquienpompo https://t.co/0AfuuCf6Ki",2020-09-10 21:50:43,BARRODJO,Twitter Web App
1304174793097449474,@FelipeCalderon Ya se te olvidó lo de la guardería ABC no salgas con mamadas ahora sí te cres con derecho de criticar el gobierno de #AMLO y el tuyo que? Si dejo mucho que desear... La barda que costó millones de pesos no pinches mames viejo borracho 😂😂,2020-09-10 21:47:55,MarGarc16998813,Twitter for Android
1304174731822862338,"Rechaza gobernador de Chihuahua, el mensaje del presidente López Obrador. Descarta vínculos de autoridades estatales en los hechos ocurridos en el municipio de Delicias.
#JavierCorral #AMLO #Chihuahua #Conflicto 
https://t.co/PcpN4797fV",2020-09-10 21:47:41,DiarioValorMx,Twitter Web App
1304174593540792321,"Los enemigos de #México no son los elementos de la #GuardiaNacional, el verdadero enemigo es #AMLO #LopezDestruyendoMexico",2020-09-10 21:47:08,koqueshy,Twitter for iPhone
1304174479766102016,"Revelan Estrategia De Salinas Para Evitar Prisión!! Televisa Y Azteca Jugarán Papel Importante!
#SalinasDeGortari #JuicioAExpresidentesYa #Corrupción #México #AMLO
https://t.co/RSKlFbTz8n https://t.co/r48bYsRIQf",2020-09-10 21:46:41,MxEnMarcha,Twitter for Android
1304174209665576961,Aquí Gibran Ramírez diciendo que #AMLO #Gatell #MarioDelgado #RicardoMonreal y compañía son unos _____ (adjunte aquí un  calificativo que sea igual a no sirven para nada) https://t.co/IU1Iza1oWy,2020-09-10 21:45:36,tonogr23,Twitter for Android
1304173457568129024,@brozoxmiswebs @tatclouthier #AMLO Alguien sabe si habrá Zoom de los últimos 8 secretarios de seguridad para acabar con la delincuencia en un mes?,2020-09-10 21:42:37,CarlosTraumado,Twitter for Android
1304172296505040896,"#AMLO oportunista, ignorante, abusivo, primitivo, infame, absurdo... #AmloElFracasoPresidencial #AmloCorruptoMafioso https://t.co/YR11ksmEtQ",2020-09-10 21:38:00,AustriaJuan1,Twitter for iPhone
1304172132423917568,¿Ya escucharon la rola de #AMLO? https://t.co/hl2tFZa6Hr,2020-09-10 21:37:21,diegomasayig,Twitter Web App
1304171771331973121,@patyarmendarfan #AMLO grandioso,2020-09-10 21:35:55,maryann59022943,Twitter for iPhone
1304171366913114113,"#AMLO cayó en blandito, con tanto #mexicano apático.",2020-09-10 21:34:18,Luisenterado,Twitter for Android
1304170323135418375,"Se acabó el #neoliberalismo y se implantó el #Postneoliberalismo con nuestro #mesías #AMLO la #t4 va, toda vía hay banda rara, por no decir pendeja, #FRENAAA  que creen que es #comunista #socialista o de #izquierda #ternuritas #elalgoritmolostraeoendejos https://t.co/zSUxMGG9cu",2020-09-10 21:30:10,dardotrepanador,Twitter for iPhone
1304169794711760904,"#HablandoDeAMLO #EncuestaSemanal
¿CÓMO VEMOS AL PRESIDENTE?

¿CUMPLIRÁ SUS PROMESAS? 51% Opina que el Presidente #AMLO cumplirá sus promesas. 

PDF
https://t.co/WoenSUlE2w

 GRUPO DE WHATSAPP
https://t.co/ICrCNnJSiP

Carlos Penna Charolet
https://t.co/F4Czgfse3G https://t.co/HvgIOwwTqq",2020-09-10 21:28:04,TResearchMx,Twitter for Android
1304169726185144320,"@adrifadi Estoy de acuerdo que #AMLO  juega muy bien su ajedrez, ya que desenmascara la realidad de algunos de Morena, y el PT sale fortalecido, pero no estoy de acuerdo en que Noroña sea presidenciable...",2020-09-10 21:27:47,MangasJavier,Twitter for Android
1304169511340384261,"🔵 “Dos mafias que hicieron el mismo salto al mismo partido”, la columna de #CarlosLoretDeMola que hizo enfurecer a #AMLO.

➡️ López Obrador no estaba contento con la decisión de que al frente de su partido, #Morena, quedara Alfonso Cuéllar.

↪️ Leer más: https://t.co/iJgYzegNTN https://t.co/vuhS93RIHh",2020-09-10 21:26:56,RIDNoticias,Twitter Web App
1304169361612046336,"#Seguridad 
AMLO defiende a Guardia Nacional, pero lamentó la muerte de mujer en Chihuahua.

https://t.co/DyKA91pl8w

#AMLO #AndrésManuelLópezObrador #Chihuahua #Justicia #FGR #LaBoquilla #GuardiaNacional #México #Mx #Decálogo https://t.co/G8uzyqRUDC",2020-09-10 21:26:20,DecalogoOficial,Twitter Web App
1304168986117132288,"...difícilmente le quitarán la hegemonía a #AMLO de cara a los sectores populares"".
@GobiernoMX @lopezobrador_",2020-09-10 21:24:51,FAFierroP,Twitter Web App
1304168801857146880,"La 4T, sigue con todo; porque después de #AMLO ¿Quién? https://t.co/F17ZZ1TWJH",2020-09-10 21:24:07,Pipianero,Twitter for Android
1304168361744568320,Familiares de mineros de Pasta de Conchos envían mensaje a #AMLO https://t.co/oeV8efqYcb https://t.co/kyU8epXa1O,2020-09-10 21:22:22,torreon,Buffer
1304168181372792838,"@MauricioViramon Pues esos infantes debían estar en la escuela y vestir los elemental en sus cuerpos! Ningún pobre vive de ver a sus Gobernantes no sale de su miseria por intercambiar una hipócrita sonrisa, #AMLO lucra con ellos, le representan capital electorero.",2020-09-10 21:21:39,AngelesTeVi,Twitter for Android
1304168126372884480,"Populismo

""La Editorial Incorregible""

#populismo #politiqueria  #COVID19 #AMLO #JuicioaExpresidentes #gobierno #consulta #mexico #arrobafm #teconecta #Incorregibles #miercolesintratable https://t.co/qzJbCozgtS",2020-09-10 21:21:26,IncorregiblesMx,Twitter for Android
1304167781743689728,"Es el punto que te incomode para que abras los ojos y tomes cartas en el asunto, no como todo, no lo harás hasta que le pase algo a tu familia y ahí si pedirás justicia. #CNDH #amlo https://t.co/MWWjyZUuGj",2020-09-10 21:20:04,Mikkavanhala,Twitter for iPhone
1304167417959124992,#AMLO imbatible siguen pagando deudas #BBVA el último que paga https://t.co/V9uxpfNGGd,2020-09-10 21:18:37,dontriana,Twitter for Android
1304167274836717568,"Zoom, Facebook, Twitter, YouTube, TikTok e Instagram es controlado por #Amlo según la #OposicionMoralmenteDerrotada y la #PrensaBasura 

Azzzi no ANLO AZZZI NO!!! https://t.co/3YarIDT3jT",2020-09-10 21:18:03,df_vargas,Twitter for iPhone
1304167248538468352,"Oiga @lopezobrador_, como que nl le da seguimiento a muchos temas, no? #amlo https://t.co/bxefwBszG7",2020-09-10 21:17:56,TonioCvz,Twitter for Android
1304167208596144129,"No veo un solo comentario positivo en redes sociales que hable bien de este pendejo @lopezobrador_ 
Quien dice que es el segundo mejor presidente? Donde esta el 70% que hablan bien de este imbecil?  #chairosmelapelan #AMLO #LopezDestruyendoMexico #AmloCorruptoMafioso",2020-09-10 21:17:47,sasha_torres88,Twitter for iPhone
1304166848389357568,"El presidente de #Mexico, conocido por sus siglas #AMLO, pedirá una #investigación por el enfrentamiento entre soldados y granjeros, que resultó en al menos 2 fallecidos, debido a las tensiones provocadas por la deuda del agua en con #EstadosUnidos.
https://t.co/zUm5cTH5Gw",2020-09-10 21:16:21,ad_pacem,Twitter Web App
1304166675554721801,"#LaMañaneraDeAmlo

esto es lo más relevante de la mañanera del día hoy

#HechosColima #ciudadanosInformados #colima #Amlo https://t.co/25H8Q6Q2oi",2020-09-10 21:15:40,PeriodicoHechos,Twitter Web App
1304166636753219589,"Declaración de #AMLO sobre termoeléctrica implica represión violenta, además miente: FPDTA-MPT

https://t.co/bWW6hm1OqS",2020-09-10 21:15:31,MesaDigitalMX,Twitter Web App
1304166497993084928,"Cachan a Red De Calderón Infiltrada En Gabinete Robando Expedientes DeSus Delitos yEstropear Juicio!
#JuicioaExpresidentes #AMLO #FelipeElOscuro #Calderón #México
https://t.co/AwvCjD3PBY https://t.co/kCaD1Bwqtp",2020-09-10 21:14:58,fercarmona18,Twitter for Android
1304165875000504322,AMLO dice que mitin en presa de Chihuahua es asunto político; Corral responde #AMLO https://t.co/bll0KIGMqf,2020-09-10 21:12:29,DeAMLO1,WordPress.com
1304165804552982528,"En México, desde el púlpito del hombre más poderoso del país, el presidente #AMLO, los ataques que recibe cualquier periodista crítico empatan con los que recibía Khashoggi antes de su muerte. Se sueltan injurias y adjetivos sin pensar en consecuencias.
https://t.co/HNPXW3jFoD",2020-09-10 21:12:12,visionciudadano,Twitter Web App
1304165371813953536,"No creo q termolectrica d #Huexca #Morelos funcione en diciembre de este  año; los campesinos zapatistas, lo impediran a costa de lo que sea, aunque #AMLO tenga programado q asesinen a campesinos, obreros y estudiantes por esa causa ; no funcionara la Termo nunca de los nuncas.",2020-09-10 21:10:29,MacedoAm,Twitter Web App
1304165116439601153,"Facebook es como la #4T: Uno piensa que ya no puede estar más culero, pero viene una nueva actualización y lo logra. #AMLO",2020-09-10 21:09:28,juanpabloproal,Twitter for Android
1304164816282480640,Cómo  ven a este pendejete? #amlo #AMLOVERS #AMLOver https://t.co/SvLSXI2I04,2020-09-10 21:08:17,Eduardo32005128,Twitter for Android
1304163192621260803,"#Huexca  #InterdiarioMorelos
Caricatura AMLO-Termoeléctrica 
#SíHayMañanaQuédateEnCasa
#EnInterdiarioQueremosaTodosLatiendo
#AMLO #Termoelectrica #Morelos

 Caricatura : @Amm_Bazan https://t.co/SPPgDNLwb3",2020-09-10 21:01:49,interdiario,Twitter Web App
1304162736050515968,"#Tribuna #LaBoquilla #AMLO 
Aunque en un inicio el mandatario señaló que la Guardia Nacional “actuó muy bien”, destacó que los elementos que participaron deben comparecer ante las autoridades
https://t.co/pwSln6MVRd",2020-09-10 21:00:01,TribunaSL,TweetDeck
1304162282713174016,"@glodej0o7 Yo he dicho siempre que esa #mañanera de #AMLO es solo un circo... Payasos, Animales, Bromas, Mentiras y demas!!! #BoicotALaMañanera https://t.co/XXemFjBKgJ",2020-09-10 20:58:13,AndreHicksTS,Twitter Web App
1304162221677785088,"Pide AMLO castigar a los culpables del asesinato de Julio Valdivia
#AMLO #Tezonapa #JulioValdivia #Veracruz #Córdoba #Orizaba.- El presidente López Obrador habló sobre el asesinato del periodista, Julio Valdivia.
Más detalles: https://t.co/FQKgbEEn9A https://t.co/FUJ4IqItS0",2020-09-10 20:57:58,mundo_orizaba,Twitter Web App
1304161414492241920,"@Mario_ABP @ChendyMolina2 @melyramos99 @alexversatil7 @Reforma Texcoco, hospitales, barda perimetral, suburbano, etc, si lo son y salvo Texcoco por ser un barril sin fondo, #AMLO ya está sacando todo eso adelante. Además se informa cada día sobre el avance

PD guardaré éste tweet para cuando se termine ""Dos Bocas""",2020-09-10 20:54:46,Roberto_Chicano,Twitter for Android
1304161211836248067,"@Viri_Rios MUEREN mexicanos mientras #AMLO sigue de payaso
¿cuándo lo cuestionas?

https://t.co/5rWc4eGWJP",2020-09-10 20:53:57,alonso_barza,Twitter Web App
1304161144635101185,"@Viri_Rios MUEREN mexicanos mientras #AMLO sigue de payaso
¿cuándo lo cuestionas?

https://t.co/Xjx4ZF5rjj",2020-09-10 20:53:41,alonso_barza,Twitter Web App
1304160978142212096,"Se anuncia una consulta para saber si se hará consulta
https://t.co/2YLFeE2iVt

#AMLO #Consulta #JuicioAExpresidentes  #FelizJueves",2020-09-10 20:53:01,DizqueNoticias,Twitter Web App
1304159303528583174,"🇲🇽 #Nacional #AMLO señala a exgobernadores del @PRI_Nacional y a #Madero en conflicto de presa #LaBoquilla
https://t.co/Y8dDhwWvb5 
@lopezobrador_",2020-09-10 20:46:22,PeriodicoQuequi,Twitter Web App
1304158055295152128,"#OposicionMoralmenteDerrotada , VOTO masivo MORENA Y AMLO este 2021!! #AMLO , #AmloElMejorPresidenteDelMundo https://t.co/ggjmsl25uE",2020-09-10 20:41:25,EduardoMega77,Twitter Web App
1304158006515511297,@PabloGomez1968 Y #AMLO @lopezobrador_ le dio la puntilla... #TantitaMadre #Covid_19,2020-09-10 20:41:13,mujeresalborde,Twitter for iPad
1304157699123208194,"🔵 “El compromiso es seguir reduciendo el volumen de lo que todavía se roban, estamos hablando de 95 por ciento de disminución”, declaró el Presidente #AMLO 

https://t.co/FGEcXKBQHR",2020-09-10 20:40:00,telediario,TweetDeck
1304157673626238978,"Necesario retomar las medidas básicas para contener a la pandemia... No podemos dejar que se nos vaya de las manos... y más ahora que aparentemente ya está a la baja la tendencia. Hay que focalizar los puntos críticos y atenderlos.

#LopezGatell #AMLO",2020-09-10 20:39:54,agus_iturbide,Twitter Web App
1304157136721719297,"Y ya que las instalaciones de la #CNDH siguen tomadas y el buen #AMLO se siente el presidente más feminista, es necesario checar, ahora con el presupuesto, ¿cuánto se propone asignar a las acciones para lograr la igualdad de género?

#CNDHsinPiedra
https://t.co/Q2p68OFkzf",2020-09-10 20:37:46,alan_riverax2,Twitter for Android
1304155543670579200,"🔴AMLO señala a exgobernadores del PRI y a Madero en conflicto de presa La Boquilla 👉https://t.co/LD54p9S4rU 
#AMLO #NMAMLO #Noticias #NoticiasNetwork #NoticiasalMomento #Politicas #Mexico",2020-09-10 20:31:26,NoticiasNetwor1,Twitter Web App
1304155524624195584,"#ElCacas dice que México crecerá 4.5% en 2021..
Y hay personas que le creen..  ternuritas.
#amlo #AMLOVERS https://t.co/fPUCWEfHQS",2020-09-10 20:31:21,jluisfm,Twitter for iPhone
1304155426481553409,Clase de troleada que le da el Doc. Gatell a los ratas del PRIAN-MC ya ni se de cuales partidos más pero entendió quien entendió #AMLO #4T https://t.co/WyFc6yN0hd,2020-09-10 20:30:58,MozTonymoz,Twitter for iPhone
1304155150223912960,"@LosWhitexicans Pues te dicen que las fotos son viejas y de ahí de esta foto con los niños, es que #AMLO decidió que pavimentar el mayor número de caminos de terracería de comunidades apartadas involucrar a la comunidad en el proyecto, pues ellos mismos los construyen y les han quedado excelente",2020-09-10 20:29:52,ErosAlexandros,Twitter for Android
1304155056363765777,"Comunicado del Frente por la Defensa de la Tierra y el Agua ante la continuidad de la afrenta capitalista neoliberal hoy administrada por #AMLO:
https://t.co/1ddHcdaAll https://t.co/6bPveUgIav",2020-09-10 20:29:30,yorchelio,Twitter for Android
1304155016454963204,"""No hay análisis"" dice el ancianodente sobrelas tremendas notas con las que @CarlosLoret le ha partido el hocico a #Amlo
Se le olvidó la investigación sobre las casas de Ackerman?
Se le olvidó la comparación entre la altísima mortalidad en el IMSS y la de los hospitales privados?",2020-09-10 20:29:20,Hiram_1961,Twitter for Android
1304154837261582336,"#Seguridad
Asesinan a pareja después de protesta en La Boquilla.

https://t.co/2HihAg4JJy

#YesiSilva #Justicia #JaimeTorres #Celaya #Chihuahua #AndrésManuelLópezObrador #AMLO #KarenValles #Decálogo https://t.co/SPUtgM7Lwh",2020-09-10 20:28:37,DecalogoOficial,Twitter Web App
1304154757653835776,"Propone #Corral a #AMLO sacar a la #GuardiaNacional de las #Presas y enviarlas a #Juárez --- #DefensaDelAgua #Chihuahua #Productores
https://t.co/2rKj7lxc26 https://t.co/rKqQpmA3Sr",2020-09-10 20:28:18,ArribaElCampo,Twitter Web App
1304154226017280000,"#Chihuahua #GuardiaNacional #AMLO #Agua #LaBoquilla
🔴👉Señalando como ""visión sesgada"" las declaraciones del presidente, Javier Corral, gobernador de Chihuahua, prometió investigación por parte de la Fiscalía estatal🔴👇 https://t.co/xF4x3ASvRP",2020-09-10 20:26:12,DDMexico,Socialbakers
1304153924539219991,"El segundo Informe presidencial y los derechos humanos, #opinión de Mario Patrón.

Uno de los pasajes contundentes del mensaje de #AMLO es la afirmación de que “ya no hay torturas, desapariciones, ni masacres”.
Para corroborar,es necesario ir a las cifras.
https://t.co/PmkvFfMkfz https://t.co/yMHZx03TOL",2020-09-10 20:25:00,LaJornada,TweetDeck
1304153686420066305,"@Milenio @sergomezv Jajajajaja no mamen, los gobernadores se tienen que alinear con #AMLO, lo que esta pasando en éste momento solo es con fines electorales....",2020-09-10 20:24:03,argussvforha,Twitter for Android
1304153597156917248,"López Obrador VS Democracia https://t.co/LpYy6Q6jon
#Importante apoyar a las personas q dan la cara criticando a la 4T. Se arriesgan para q todos tengamos un México mejor
En este vídeo se habla de los problemas q tiene #AMLO en contra d #Calderon  y los q lo critican
#LopezTirano",2020-09-10 20:23:42,gomezlala47,Twitter for iPad
1304153227089321985,"Deplora #Corral la versión sesgada ofrecido por #AMLO sobre agresión a pareja de #Productores, indica que es mal informado por personas desleales --- #DefensaDelAgua https://t.co/uN49kVQ4EX https://t.co/t2jGiJDo0q",2020-09-10 20:22:13,ArribaElCampo,Twitter Web App
1304151997919170562,"Quién fue Miguel Nazar Haro: el poderoso director de la DFS que espió a López Obrador durante la “Guerra Sucia” - Infobae 

Detestable sujeto...
#Amlo

https://t.co/6jATpOF4ad",2020-09-10 20:17:20,Luis90Rodrigu,Twitter Web App
1304151843635953681,"No a la persecución política de #AMLO en #Chihuahua: Omar Bazán #PRI 
https://t.co/zkWjh5x0hc https://t.co/bWcpEZcpxP",2020-09-10 20:16:44,ArribaElCampo,Twitter Web App
1304151604107661313,"En conflicto del agua en #Chihuahua #AMLO culpa a #políticos y #exgobernadores, además que existe una asociación del #PRIAN--- #DefensaDelAgua https://t.co/FbZZy7DD2N",2020-09-10 20:15:47,ArribaElCampo,Twitter Web App
1304151407784726528,"El segundo Informe presidencial y los derechos humanos, #opinión de Mario Patrón.

Uno de los pasajes contundentes del mensaje de #AMLO es la afirmación de que “ya no hay torturas, desapariciones, ni masacres”.
Para corroborar,es necesario ir a las cifras.
https://t.co/MtD91de7Vt https://t.co/YWCLf8BLR4",2020-09-10 20:15:00,lajornadaonline,TweetDeck
1304150923078373377,"Se dice que EPN ya amenazó a #AMLO con sacar más videos comprometedores si lo sigue balconeando. Quién sabe si será cierto.

Lo que sí es cierto, es que mientras expresidente y presidente se arrojan mierda por doquier y sin tapujos, no hay alguien que llegue a hacer la limpieza.",2020-09-10 20:13:04,diegozatre,Twitter for Android
1304150918225694722,"Anuncia #AMLO que termoeléctrica de la Huexca en Morelos, operará a fin de año: https://t.co/79NowqRl07 https://t.co/WiAThkqn56",2020-09-10 20:13:03,abelardo_m,IFTTT
1304150794166571009,🇲🇽 No alcanza ni para los “dulces” el presupuesto 2021 de #AMLO para México. El reporte de @michelleriveraa para Zona MLC. #economia #politica #lopezobrador #presupuesto https://t.co/v9x2Y6EWUY,2020-09-10 20:12:33,ZonaMLC,Twitter Web App
1304150758938390528,"#Estado | 🚨💧💦 ""En materia de agua tenemos otros datos; la versión del presidente está sesgada"": @Javier_Corral 
#AdrianaRuiz , #NoticiasChihuahua , #DefensaDelAgua , #Conagua , #AMLO , #ConflictoDelAgua , #Tratado , #CUU 
https://t.co/fICALFU4LN",2020-09-10 20:12:25,AdrianaRuiz_1,Twitter Web App
1304150623714250752,"📄 El mensaje es el Informe: los números del Presidente
👤 Alejandro Canales Sánchez @canalesa99 
📰 @Campusmilenio 
#SegundoInforme #AMLO #México #Conacyt
https://t.co/nLPvthQg3W https://t.co/N7lDvP56kc",2020-09-10 20:11:53,PUEESUNAM,Twitter Web App
1304150532706115584,"La encuesta de @sergomezv en #Milenio19h

#AMLO y el gobernador Javier Corral se están peleando por el agua que México debe pagarle a Estados Unidos.

¿Crees que sea el detonante para romper la relación entre los dos políticos?

Los resultados con #SergioEnMILENIO",2020-09-10 20:11:31,Milenio,Twitter Web App
1304149867976036352,Reinicio de trabajos de Central Termoeléctrica Huexca. Conferencia presi... https://t.co/5Ci2ow1nhV  #Tijuana #SanDiego #Tecate #Ensenada #Mexicali #Rosarito #AMLO #LaPazBCS #LosCabos #Puebla #Veracruz #Chihuhua #Monterrey #Sonora #Merida #Chiapas #America #Campeche #4T #Amor,2020-09-10 20:08:53,voltronluis,Twitter Web App
1304149862922047488,"@galvanochoa @ClaudioXGG @lopezobrador_ Aquí el señor Galván tuiteando como simpatizante de #Amlo, se convirtió al ""Amlismo"" desde que lo invitaron a convivir y le dieron unas palmaditas.

Para que vean que la motivacion si existe.",2020-09-10 20:08:51,Cerecedo_JC,Twitter for Android
1304149692129845250,"@TorresMtzCarlos @Hannak13586305 @joanpepl @MisaelCarbajal5 @caposoria40 @santuagoservan1 @JuanitaIzaguir5 @NgelOtatito2002 @JoseSabinoHern4 @Maribel50828033 @ElliotR0dger @luasbeni @rodri59334424 @AnaKarinaLoVe @Oswaldo97627024 Les pido a todos 🔄 de mi tuit fijado, aún hay tiempo para ayudar a #AMLO @lopezobrador_ SÍ SE PUEDE CARAJO 🙋🏻‍♂️",2020-09-10 20:08:11,AbakuTm,Twitter for Android
1304149657543532544,"@gibranrr @PMunozLedo Aunque no les guste @gibranrr tiene muchísimo apoyo, queremos a alguien que pueda ayudar en lo que más se pueda al presidente no como este viejito que cuando se le bota la canica arremete en contra de #AMLO saludos gibran",2020-09-10 20:08:02,Maurici28212715,Twitter for Android
1304149257671376897,"@PatitoJennyfer @71tumarco @Edd_Campe @lopezobrador_ Que vote por quien le dé la gana, pero que no los promocione. Por un lado apoya a #AMLO y por el otro apoya a sus detractores, qué es eso??",2020-09-10 20:06:27,happiness_91,Twitter for Android
1304148913822339073,"@brozoxmiswebs Todo en amlolandia el país de los pendejos por votar por semejante personaje tan inepto, necio y con tanto odio, esperemos que piensen y le demos la vuelta en 2021 a lo que parece quiere ser una dictadura #AMLO #AmloCorruptoMafioso #MorenaCreandoPobreza",2020-09-10 20:05:05,Famedrums,Twitter for Android
1304147878764523521,"#AMLO #Chihuahua | Dice el presidente que fueron incitadores de actos violentos en La Boquilla y recuerda el pasado de fraude electoral en 1986 y el caso del ISSSTE

https://t.co/rV6I76edKl",2020-09-10 20:00:58,nortedigital,Hootsuite Inc.
1304147712430882816,@jakeyfin @patyarmendarfan Tenias que describir a #AMLO  no de tu mama🤦‍♂️😂😂😂,2020-09-10 20:00:19,Maurici28212715,Twitter for Android
1304147664271863808,"#Mexico #AMLO #Huachicol #ConferenciaPresidente
🔴👉Según informó el presidente, el Gobierno ha conseguido ahorrar 100 mil mdp 💰 gracias a los resultados del combate al ""huachicol""⛽👇🔴 https://t.co/kVfUeydt3t",2020-09-10 20:00:07,DDMexico,Socialbakers
1304147328295677953,"#PresaLaBoquilla 🗣️❗️
""Se reunieron exgobernadores de #Chihuahua, dirigentes del #PAN, encabezaron un mitin y luego hubo una marcha hacia la presa, ya ellos ya no fueron, pero repartieron palos y tomaron la presa"": @lopezobrador_.
#AMLO #LaBoquilla
⬇️
https://t.co/8W7uLrN8Se",2020-09-10 19:58:47,quorum_mx,Twitter Web App
1304147311975518208,"Escudo oficial de la familia Borolas Genocida!! le costo carísimo el diseño a @FelipeCalderon , #AMLO 
#AmloElMejorPresidenteDelMundo https://t.co/9gMQ8hriDX",2020-09-10 19:58:43,EduardoMega77,Twitter Web App
